run_id,dataset_name,split_id,model_name,graph_name,seed,partition,donor_id,site,observed_class_macro_f1,global_label_macro_f1,balanced_accuracy,support
gcn_pca_knn_k50_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,7,test,CV0940,Newcastle,0.8165347075503004,0.8165347075503004,0.8209992867066297,2505
gcn_pca_knn_k50_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,73,test,C-8938,Cambridge,0.8747393318122145,0.8747393318122145,0.8701171051386805,2750
gcn_pca_knn_k50_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,73,test,C-8939,Cambridge,0.9832413560836099,0.40968389836817076,0.9806138021529186,1615
gcn_pca_knn_k50_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,73,test,C-8940,Cambridge,0.8514663970428437,0.8514663970428437,0.841672334340109,6627
gcn_pca_knn_k50_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,73,test,CV0904,Newcastle,0.8614183813037769,0.8614183813037769,0.8503942086232702,5011
gcn_pca_knn_k50_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,gcn,pca_knn_k50_unweighted,73,test,CV0940,Newcastle,0.8182802485907562,0.8182802485907562,0.8218386114705739,2505
graphsage_bbknn_kperbatch2_donors12_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,101,test,C-8938,Cambridge,0.8872581379225243,0.8872581379225243,0.8847514697209594,2750
graphsage_bbknn_kperbatch2_donors12_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,101,test,C-8939,Cambridge,0.9821478935678305,0.4092282889865961,0.9828004520796816,1615
graphsage_bbknn_kperbatch2_donors12_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,101,test,C-8940,Cambridge,0.8804324841144155,0.8804324841144155,0.877738592602172,6627
graphsage_bbknn_kperbatch2_donors12_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,101,test,CV0904,Newcastle,0.8859441659461379,0.8859441659461379,0.8897943324387998,5011
graphsage_bbknn_kperbatch2_donors12_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,101,test,CV0940,Newcastle,0.8406708867048783,0.8406708867048783,0.8564740244754304,2505
graphsage_bbknn_kperbatch2_donors12_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,17,test,C-8938,Cambridge,0.8774632850822263,0.8774632850822263,0.8764039895002701,2750
graphsage_bbknn_kperbatch2_donors12_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,17,test,C-8939,Cambridge,0.9806747199539583,0.40861446664748263,0.9803313162772124,1615
graphsage_bbknn_kperbatch2_donors12_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,17,test,C-8940,Cambridge,0.8784945292137768,0.8784945292137768,0.8743854627801156,6627
graphsage_bbknn_kperbatch2_donors12_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,17,test,CV0904,Newcastle,0.8856397005155648,0.8856397005155648,0.8875984963103564,5011
graphsage_bbknn_kperbatch2_donors12_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,17,test,CV0940,Newcastle,0.8391198717045213,0.8391198717045213,0.8518516377789916,2505
graphsage_bbknn_kperbatch2_donors12_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,C-8938,Cambridge,0.882409276763577,0.882409276763577,0.879491175854589,2750
graphsage_bbknn_kperbatch2_donors12_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,C-8939,Cambridge,0.9817514004611176,0.40906308352546566,0.9784271522261558,1615
graphsage_bbknn_kperbatch2_donors12_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,C-8940,Cambridge,0.8784140182988064,0.8784140182988064,0.8741656187324504,6627
graphsage_bbknn_kperbatch2_donors12_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,CV0904,Newcastle,0.8866983259234823,0.8866983259234823,0.8878605671883367,5011
graphsage_bbknn_kperbatch2_donors12_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,42,test,CV0940,Newcastle,0.8443963500579844,0.8443963500579844,0.8578545923585773,2505
graphsage_bbknn_kperbatch2_donors12_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,7,test,C-8938,Cambridge,0.8841149406605145,0.8841149406605145,0.8797476137209239,2750
graphsage_bbknn_kperbatch2_donors12_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,7,test,C-8939,Cambridge,0.9793251301985715,0.4080521375827381,0.9778621804747434,1615
graphsage_bbknn_kperbatch2_donors12_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,7,test,C-8940,Cambridge,0.8739295560550442,0.8739295560550442,0.8673134451933128,6627
graphsage_bbknn_kperbatch2_donors12_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,7,test,CV0904,Newcastle,0.8856819353219696,0.8856819353219696,0.8842312822637001,5011
graphsage_bbknn_kperbatch2_donors12_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,7,test,CV0940,Newcastle,0.8361250541279227,0.8361250541279227,0.8489847580087804,2505
graphsage_bbknn_kperbatch2_donors12_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,73,test,C-8938,Cambridge,0.8854484230594006,0.8854484230594006,0.8840091959960056,2750
graphsage_bbknn_kperbatch2_donors12_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,73,test,C-8939,Cambridge,0.9821478935678305,0.4092282889865961,0.9828004520796816,1615
graphsage_bbknn_kperbatch2_donors12_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,73,test,C-8940,Cambridge,0.8805506312095036,0.8805506312095036,0.8779194860066739,6627
graphsage_bbknn_kperbatch2_donors12_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,73,test,CV0904,Newcastle,0.8893235676396397,0.8893235676396397,0.8913050773203034,5011
graphsage_bbknn_kperbatch2_donors12_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,bbknn_kperbatch2_donors12,73,test,CV0940,Newcastle,0.8442063247449042,0.8442063247449042,0.8568806809129875,2505
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,101,test,C-8938,Cambridge,0.8828216168249897,0.8828216168249897,0.8816884785831695,2750
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,101,test,C-8939,Cambridge,0.9819521428244122,0.40914672617683845,0.9806138021529186,1615
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,101,test,C-8940,Cambridge,0.8754564640087891,0.8754564640087891,0.8712816501455585,6627
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,101,test,CV0904,Newcastle,0.8846788576525909,0.8846788576525909,0.8822674259543742,5011
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,101,test,CV0940,Newcastle,0.8294284230942447,0.8294284230942447,0.8471172319539035,2505
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,17,test,C-8938,Cambridge,0.8820077274761536,0.8820077274761536,0.88051640687133,2750
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,17,test,C-8939,Cambridge,0.9806747199539583,0.40861446664748263,0.9803313162772124,1615
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,17,test,C-8940,Cambridge,0.8789417905698377,0.8789417905698377,0.8754063140260676,6627
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,17,test,CV0904,Newcastle,0.887207452068428,0.887207452068428,0.8860372717931083,5011
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,17,test,CV0940,Newcastle,0.8472400334307196,0.8472400334307196,0.8590383165169087,2505
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,42,test,C-8938,Cambridge,0.8820734429092081,0.8820734429092081,0.8787861784091238,2750
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,42,test,C-8939,Cambridge,0.9794110204063688,0.40808792516932035,0.9800488304015061,1615
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,42,test,C-8940,Cambridge,0.8734501307433051,0.8734501307433051,0.8676155674893625,6627
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,42,test,CV0904,Newcastle,0.8804901146850841,0.8804901146850841,0.8776533382013679,5011
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,42,test,CV0940,Newcastle,0.8234405905385862,0.8234405905385862,0.842020778872175,2505
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,7,test,C-8938,Cambridge,0.8854825255602855,0.8854825255602855,0.8836542694869619,2750
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,7,test,C-8939,Cambridge,0.983426541268795,0.40976105886199793,0.9830829379553878,1615
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,7,test,C-8940,Cambridge,0.8771301384136011,0.8771301384136011,0.8748259465812183,6627
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,7,test,CV0904,Newcastle,0.8912166401276184,0.8912166401276184,0.8902865685654934,5011
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,7,test,CV0940,Newcastle,0.8453356153490149,0.8453356153490149,0.8598710115505495,2505
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,73,test,C-8938,Cambridge,0.8831811767174965,0.8831811767174965,0.8808669690635847,2750
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,73,test,C-8939,Cambridge,0.983426541268795,0.40976105886199793,0.9830829379553878,1615
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,73,test,C-8940,Cambridge,0.8769166063271344,0.8769166063271344,0.8739476507609524,6627
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,73,test,CV0904,Newcastle,0.887180889663873,0.887180889663873,0.8863126505470214,5011
graphsage_mutual_knn_reference_standard_query_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,mutual_knn_reference_standard_query_k20_unweighted,73,test,CV0940,Newcastle,0.8283312993546145,0.8283312993546145,0.8432342197623401,2505
graphsage_pca_knn_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,101,test,C-8938,Cambridge,0.88382195109018,0.88382195109018,0.8805752202245061,2750
graphsage_pca_knn_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,101,test,C-8939,Cambridge,0.9794110204063688,0.40808792516932035,0.9800488304015061,1615
graphsage_pca_knn_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,101,test,C-8940,Cambridge,0.8724450200068606,0.8724450200068606,0.8687662696100126,6627
graphsage_pca_knn_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,101,test,CV0904,Newcastle,0.8762921191414655,0.8762921191414655,0.8721116804088376,5011
graphsage_pca_knn_k20_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,101,test,CV0940,Newcastle,0.8365122550128617,0.8365122550128617,0.8440513471518373,2505
graphsage_pca_knn_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,17,test,C-8938,Cambridge,0.8863107193502358,0.8863107193502358,0.8832870485268898,2750
graphsage_pca_knn_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,17,test,C-8939,Cambridge,0.9806747199539583,0.40861446664748263,0.9803313162772124,1615
graphsage_pca_knn_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,17,test,C-8940,Cambridge,0.8809506953683205,0.8809506953683205,0.8772141085660583,6627
graphsage_pca_knn_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,17,test,CV0904,Newcastle,0.8800944829811158,0.8800944829811158,0.8795046217874222,5011
graphsage_pca_knn_k20_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,17,test,CV0940,Newcastle,0.84405376858343,0.84405376858343,0.8525644846134743,2505
graphsage_pca_knn_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,42,test,C-8938,Cambridge,0.8761943040231722,0.8761943040231722,0.873990024704733,2750
graphsage_pca_knn_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,42,test,C-8939,Cambridge,0.9806747199539583,0.40861446664748263,0.9803313162772124,1615
graphsage_pca_knn_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,42,test,C-8940,Cambridge,0.8723139660233189,0.8723139660233189,0.866761867469353,6627
graphsage_pca_knn_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,42,test,CV0904,Newcastle,0.8789111183570378,0.8789111183570378,0.8741482333482614,5011
graphsage_pca_knn_k20_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,42,test,CV0940,Newcastle,0.8408223200948245,0.8408223200948245,0.8513433925397101,2505
graphsage_pca_knn_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,7,test,C-8938,Cambridge,0.8826691143799382,0.8826691143799382,0.878875346401796,2750
graphsage_pca_knn_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,7,test,C-8939,Cambridge,0.9821478935678305,0.4092282889865961,0.9828004520796816,1615
graphsage_pca_knn_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,7,test,C-8940,Cambridge,0.869211200212976,0.869211200212976,0.8652568356684154,6627
graphsage_pca_knn_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,7,test,CV0904,Newcastle,0.878883245772323,0.878883245772323,0.8756698606428618,5011
graphsage_pca_knn_k20_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,7,test,CV0940,Newcastle,0.8381253265369714,0.8381253265369714,0.846516689905886,2505
graphsage_pca_knn_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,73,test,C-8938,Cambridge,0.8869869716911675,0.8869869716911675,0.8839698804388751,2750
graphsage_pca_knn_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,73,test,C-8939,Cambridge,0.9819521428244122,0.40914672617683845,0.9806138021529186,1615
graphsage_pca_knn_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,73,test,C-8940,Cambridge,0.8712020614727104,0.8712020614727104,0.8670001366691142,6627
graphsage_pca_knn_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,73,test,CV0904,Newcastle,0.8787784628323024,0.8787784628323024,0.8739515743542846,5011
graphsage_pca_knn_k20_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k20_unweighted,73,test,CV0940,Newcastle,0.8409255332909279,0.8409255332909279,0.8476370212135516,2505
graphsage_pca_knn_k24_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,101,test,C-8938,Cambridge,0.8870026711398173,0.8870026711398173,0.8839635363707541,2750
graphsage_pca_knn_k24_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,101,test,C-8939,Cambridge,0.9821478935678305,0.4092282889865961,0.9828004520796816,1615
graphsage_pca_knn_k24_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,101,test,C-8940,Cambridge,0.8789849981924959,0.8789849981924959,0.8743219854747069,6627
graphsage_pca_knn_k24_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,101,test,CV0904,Newcastle,0.8831180876084441,0.8831180876084441,0.8822847682595953,5011
graphsage_pca_knn_k24_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,101,test,CV0940,Newcastle,0.8433551823911315,0.8433551823911315,0.8521892787699236,2505
graphsage_pca_knn_k24_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,17,test,C-8938,Cambridge,0.884057156334299,0.884057156334299,0.8815202017665524,2750
graphsage_pca_knn_k24_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,17,test,C-8939,Cambridge,0.9806747199539583,0.40861446664748263,0.9803313162772124,1615
graphsage_pca_knn_k24_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,17,test,C-8940,Cambridge,0.8790063648124867,0.8790063648124867,0.8757821865163593,6627
graphsage_pca_knn_k24_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,17,test,CV0904,Newcastle,0.8824033916517356,0.8824033916517356,0.8807378669122508,5011
graphsage_pca_knn_k24_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,17,test,CV0940,Newcastle,0.8458381534621359,0.8458381534621359,0.8541397550577505,2505
graphsage_pca_knn_k24_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,42,test,C-8938,Cambridge,0.8839575663486978,0.8839575663486978,0.8817362668089342,2750
graphsage_pca_knn_k24_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,42,test,C-8939,Cambridge,0.9819521428244122,0.40914672617683845,0.9806138021529186,1615
graphsage_pca_knn_k24_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,42,test,C-8940,Cambridge,0.8803494769359902,0.8803494769359902,0.8751746078620642,6627
graphsage_pca_knn_k24_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,42,test,CV0904,Newcastle,0.8874441610470397,0.8874441610470397,0.8860505668247831,5011
graphsage_pca_knn_k24_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,42,test,CV0940,Newcastle,0.8477057935405209,0.8477057935405209,0.8591644497278971,2505
graphsage_pca_knn_k24_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,7,test,C-8938,Cambridge,0.8786364457183446,0.8786364457183446,0.8758746099570196,2750
graphsage_pca_knn_k24_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,7,test,C-8939,Cambridge,0.9832839989984145,0.40970166624933935,0.9828004520796816,1615
graphsage_pca_knn_k24_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,7,test,C-8940,Cambridge,0.8701525209088109,0.8701525209088109,0.8660478867475322,6627
graphsage_pca_knn_k24_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,7,test,CV0904,Newcastle,0.8805160586700738,0.8805160586700738,0.8771521208981076,5011
graphsage_pca_knn_k24_unweighted_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,7,test,CV0940,Newcastle,0.8426007576814878,0.8426007576814878,0.8490275921564178,2505
graphsage_pca_knn_k24_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,73,test,C-8938,Cambridge,0.8868353632477651,0.8868353632477651,0.8837738922307774,2750
graphsage_pca_knn_k24_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,73,test,C-8939,Cambridge,0.9804612640163098,0.4085255266734624,0.9781446663504496,1615
graphsage_pca_knn_k24_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,73,test,C-8940,Cambridge,0.874402769640454,0.874402769640454,0.8718819679408031,6627
graphsage_pca_knn_k24_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,73,test,CV0904,Newcastle,0.8804810475607591,0.8804810475607591,0.8767912256858965,5011
graphsage_pca_knn_k24_unweighted_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k24_unweighted,73,test,CV0940,Newcastle,0.8452119378505015,0.8452119378505015,0.8516926359826628,2505
graphsage_pca_knn_k50_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,101,test,C-8938,Cambridge,0.8892119805207561,0.8892119805207561,0.8854465604653935,2750
graphsage_pca_knn_k50_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,101,test,C-8939,Cambridge,0.984719100749808,0.41029962531242,0.983365423831094,1615
graphsage_pca_knn_k50_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,101,test,C-8940,Cambridge,0.8745021892509636,0.8745021892509636,0.870754713589065,6627
graphsage_pca_knn_k50_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,101,test,CV0904,Newcastle,0.8830821948402717,0.8830821948402717,0.8764368061088952,5011
graphsage_pca_knn_k50_unweighted_seed101,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,101,test,CV0940,Newcastle,0.8343994850681602,0.8343994850681602,0.8448000053943766,2505
graphsage_pca_knn_k50_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,17,test,C-8938,Cambridge,0.8786838014673441,0.8786838014673441,0.8774004018173781,2750
graphsage_pca_knn_k50_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,17,test,C-8939,Cambridge,0.9819521428244122,0.40914672617683845,0.9806138021529186,1615
graphsage_pca_knn_k50_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,17,test,C-8940,Cambridge,0.8757349293528405,0.8757349293528405,0.872646887470597,6627
graphsage_pca_knn_k50_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,17,test,CV0904,Newcastle,0.882501743150563,0.882501743150563,0.8777578569701644,5011
graphsage_pca_knn_k50_unweighted_seed17,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,17,test,CV0940,Newcastle,0.8411060053405094,0.8411060053405094,0.8520220585130219,2505
graphsage_pca_knn_k50_unweighted_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,graphsage,pca_knn_k50_unweighted,42,test,C-8938,Cambridge,0.8841018473016905,0.8841018473016905,0.881611597120377,2750
