run_id,dataset_name,split_id,model_name,graph_name,seed,partition,class_index,class_name,precision,recall,f1,support
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,6,gamma-delta T cell,0.7227101631116688,0.7441860465116279,0.7332908975175048,774
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,7,mucosal invariant T cell,0.9,0.72,0.8,875
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,8,naive B cell,1.0,1.0,1.0,682
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8315824031516743,0.9231049562682215,0.8749568221070811,2744
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8993288590604027,0.8923418423973363,0.8958217270194986,1802
mlp_site_stratified_seed42_seed42,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,42,test,11,platelet,0.8245382585751979,0.9796238244514106,0.8954154727793696,638
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,0,CD14-positive monocyte,1.0,1.0,1.0,2250
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,1,"CD16-negative, CD56-bright natural killer cell, human",0.9050279329608939,0.9222011385199241,0.9135338345864662,527
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,2,"CD16-positive, CD56-dim natural killer cell, human",0.975033738191633,0.9870218579234973,0.9809911744738629,2928
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,3,"central memory CD4-positive, alpha-beta T cell",0.8437221727515584,0.8033064857990674,0.8230184581976113,2359
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,4,"effector CD8-positive, alpha-beta T cell",0.9264931087289433,0.9241344195519349,0.925312261024726,1964
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,5,"effector memory CD8-positive, alpha-beta T cell",0.76440329218107,0.7699481865284974,0.7671657201858544,965
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,6,gamma-delta T cell,0.776536312849162,0.7183462532299741,0.7463087248322148,774
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,7,mucosal invariant T cell,0.8601485148514851,0.7942857142857143,0.8259061200237671,875
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,8,naive B cell,1.0,1.0,1.0,682
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8517752499138228,0.9005102040816326,0.8754650132860939,2744
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.9231217239370996,0.8795782463928968,0.900824097755044,1802
mlp_site_stratified_seed42_seed7,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,7,test,11,platelet,0.8253968253968254,0.9780564263322884,0.8952654232424677,638
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,0,CD14-positive monocyte,0.9995557529986673,1.0,0.9997778271495223,2250
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,1,"CD16-negative, CD56-bright natural killer cell, human",0.8497495826377296,0.9658444022770398,0.9040852575488455,527
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,2,"CD16-positive, CD56-dim natural killer cell, human",0.9773740143983545,0.9737021857923497,0.9755346449957228,2928
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,3,"central memory CD4-positive, alpha-beta T cell",0.8994605198626778,0.7774480712166172,0.8340154615734425,2359
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,4,"effector CD8-positive, alpha-beta T cell",0.9319938176197836,0.9210794297352343,0.926504481434059,1964
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,5,"effector memory CD8-positive, alpha-beta T cell",0.8176795580110497,0.7668393782383419,0.7914438502673797,965
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,6,gamma-delta T cell,0.8278481012658228,0.8449612403100775,0.8363171355498721,774
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,7,mucosal invariant T cell,0.8444444444444444,0.8685714285714285,0.856338028169014,875
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,8,naive B cell,0.9985358711566618,1.0,0.9992673992673993,682
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8777777777777778,0.8924927113702624,0.8850740874593422,2744
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8972207656004195,0.9495005549389567,0.9226206524669722,1802
mlp_site_stratified_seed42_seed73,stephenson_2021_healthy_pbmc,site_stratified_seed42,mlp,none,73,test,11,platelet,0.8040712468193384,0.9905956112852664,0.8876404494382022,638
