run_id,model_name,graph_name,seed,class_index,class_name,f1,mlp_f1,class_delta_f1
gcn_pca_knn_k20_unweighted_seed17,gcn,pca_knn_k20_unweighted,17,11,platelet,0.9023861171366594,0.8931351733899504,0.009250943746708984
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,0,CD14-positive monocyte,0.9995553579368608,0.9997777283840854,-0.00022237044722461796
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,1,"CD16-negative, CD56-bright natural killer cell, human",0.9253456221198156,0.9084444444444445,0.016901177675371137
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,2,"CD16-positive, CD56-dim natural killer cell, human",0.980445502465567,0.977039067854695,0.003406434610872089
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,3,"central memory CD4-positive, alpha-beta T cell",0.8122326775021386,0.8331846565566459,-0.020951979054507297
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,4,"effector CD8-positive, alpha-beta T cell",0.9164070612668743,0.9183726353977715,-0.001965574130897152
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,5,"effector memory CD8-positive, alpha-beta T cell",0.7551560021152829,0.7987711213517665,-0.043615119236483646
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,6,gamma-delta T cell,0.7808764940239044,0.8303341902313625,-0.0494576962074581
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,7,mucosal invariant T cell,0.7745159275452842,0.8515842134519177,-0.0770682859066335
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.860408728784205,0.887509130752374,-0.027100401968168986
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8807077625570776,0.9209225700164745,-0.04021480745939687
gcn_pca_knn_k20_unweighted_seed42,gcn,pca_knn_k20_unweighted,42,11,platelet,0.9017341040462428,0.8882642304989459,0.013469873547296896
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,1,"CD16-negative, CD56-bright natural killer cell, human",0.9277777777777778,0.8858603066439523,0.04191747113382549
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,2,"CD16-positive, CD56-dim natural killer cell, human",0.9808051639205028,0.9713496720745599,0.009455491845942854
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,3,"central memory CD4-positive, alpha-beta T cell",0.8130881094952951,0.8308177517458887,-0.01772964225059359
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,4,"effector CD8-positive, alpha-beta T cell",0.9148659203332465,0.9203539823008849,-0.005488061967638402
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,5,"effector memory CD8-positive, alpha-beta T cell",0.7476439790575916,0.7983665135273098,-0.050722534469718195
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,6,gamma-delta T cell,0.7769591426657736,0.8297734627831715,-0.05281432011739795
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,7,mucosal invariant T cell,0.7703984819734345,0.8688340807174888,-0.09843559874405428
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8601000517509056,0.8924634014097235,-0.03236334965881782
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8800685322672759,0.9227000544365814,-0.04263152216930555
gcn_pca_knn_k20_unweighted_seed7,gcn,pca_knn_k20_unweighted,7,11,platelet,0.8997837058399423,0.8933143669985776,0.006469338841364691
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,0,CD14-positive monocyte,0.9995553579368608,1.0,-0.0004446420631392112
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,1,"CD16-negative, CD56-bright natural killer cell, human",0.9211009174311927,0.9036251105216623,0.017475806909530434
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,2,"CD16-positive, CD56-dim natural killer cell, human",0.9799114742934968,0.9771986970684039,0.0027127772250928883
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,3,"central memory CD4-positive, alpha-beta T cell",0.8142887884656768,0.8385941347660623,-0.0243053463003855
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,4,"effector CD8-positive, alpha-beta T cell",0.9151041666666667,0.9320192064695476,-0.016915039802880893
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,5,"effector memory CD8-positive, alpha-beta T cell",0.7528916929547844,0.7995712754555199,-0.04667958250073545
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,6,gamma-delta T cell,0.7829614604462475,0.8360128617363344,-0.0530514012900869
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,7,mucosal invariant T cell,0.7901840490797546,0.8615560640732265,-0.0713720149934719
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8629757785467128,0.8892122976168819,-0.026236519070169106
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8854875283446711,0.92157394843962,-0.03608642009494889
gcn_pca_knn_k20_unweighted_seed73,gcn,pca_knn_k20_unweighted,73,11,platelet,0.9017341040462428,0.8903043170559094,0.011429786990333368
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,1,"CD16-negative, CD56-bright natural killer cell, human",0.9227941176470589,0.9050576752440106,0.01773644240304828
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,2,"CD16-positive, CD56-dim natural killer cell, human",0.9800986562340535,0.9775415738042174,0.0025570824298360995
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,3,"central memory CD4-positive, alpha-beta T cell",0.8156089193825042,0.8352473498233216,-0.019638430440817367
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,4,"effector CD8-positive, alpha-beta T cell",0.9177444386963269,0.9247089262613195,-0.006964487564992572
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,5,"effector memory CD8-positive, alpha-beta T cell",0.7529411764705882,0.7985648385443362,-0.04562366207374802
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,6,gamma-delta T cell,0.7859554355165429,0.8324468085106383,-0.04649137299409545
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,7,mucosal invariant T cell,0.781908302354399,0.8565072302558399,-0.07459892790144085
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8652015919709293,0.887667216419278,-0.022465624448348764
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8818362142249929,0.917774762550882,-0.03593854832588905
gcn_pca_knn_k24_unweighted_seed101,gcn,pca_knn_k24_unweighted,101,11,platelet,0.9017341040462428,0.8958630527817404,0.0058710512645023805
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,1,"CD16-negative, CD56-bright natural killer cell, human",0.9235023041474655,0.9136690647482014,0.00983323939926406
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,2,"CD16-positive, CD56-dim natural killer cell, human",0.9799456152277363,0.9781569965870307,0.0017886186407055638
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,3,"central memory CD4-positive, alpha-beta T cell",0.8162825759207409,0.8402793421941879,-0.023996766273446934
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,4,"effector CD8-positive, alpha-beta T cell",0.9178117708063261,0.9284619315278487,-0.010650160721522584
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,5,"effector memory CD8-positive, alpha-beta T cell",0.7521367521367521,0.7904,-0.03826324786324786
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,6,gamma-delta T cell,0.7910142954390742,0.8323699421965318,-0.04135564675745762
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,7,mucosal invariant T cell,0.7926605504587156,0.8579577866514546,-0.06529723619273897
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8660220994475138,0.8911355840404405,-0.025113484592926616
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8849307322589766,0.9251626898047722,-0.04023195754579567
gcn_pca_knn_k24_unweighted_seed17,gcn,pca_knn_k24_unweighted,17,11,platelet,0.9043478260869565,0.8931351733899504,0.011212652697006109
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,0,CD14-positive monocyte,0.9995553579368608,0.9997777283840854,-0.00022237044722461796
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,1,"CD16-negative, CD56-bright natural killer cell, human",0.9209558823529411,0.9084444444444445,0.012511437908496625
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,2,"CD16-positive, CD56-dim natural killer cell, human",0.9795918367346939,0.977039067854695,0.00255276887999889
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,3,"central memory CD4-positive, alpha-beta T cell",0.8106951871657754,0.8331846565566459,-0.022489469390870487
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,4,"effector CD8-positive, alpha-beta T cell",0.9176837185146716,0.9183726353977715,-0.0006889168830999104
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,5,"effector memory CD8-positive, alpha-beta T cell",0.7570142932768661,0.7987711213517665,-0.04175682807490044
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,6,gamma-delta T cell,0.7820254862508383,0.8303341902313625,-0.048308703980524115
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,7,mucosal invariant T cell,0.775330396475771,0.8515842134519177,-0.07625381697614675
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8609431680773881,0.887509130752374,-0.0265659626749859
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8792270531400966,0.9209225700164745,-0.04169551687637785
gcn_pca_knn_k24_unweighted_seed42,gcn,pca_knn_k24_unweighted,42,11,platelet,0.9023861171366594,0.8882642304989459,0.014121886637713521
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,1,"CD16-negative, CD56-bright natural killer cell, human",0.9235023041474655,0.8858603066439523,0.03764199750351316
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,2,"CD16-positive, CD56-dim natural killer cell, human",0.9797790994052676,0.9713496720745599,0.008429427330707728
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,3,"central memory CD4-positive, alpha-beta T cell",0.8147033533963887,0.8308177517458887,-0.016114398349500014
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,4,"effector CD8-positive, alpha-beta T cell",0.9149713093375065,0.9203539823008849,-0.005382672963378465
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,5,"effector memory CD8-positive, alpha-beta T cell",0.7480190174326465,0.7983665135273098,-0.05034749609466327
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,6,gamma-delta T cell,0.7891891891891892,0.8297734627831715,-0.04058427359398231
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,7,mucosal invariant T cell,0.791641057160418,0.8688340807174888,-0.0771930235570708
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.864312911041883,0.8924634014097235,-0.028150490367840453
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8841153193894856,0.9227000544365814,-0.03858473504709581
gcn_pca_knn_k24_unweighted_seed7,gcn,pca_knn_k24_unweighted,7,11,platelet,0.9015918958031838,0.8933143669985776,0.008277528804606193
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,0,CD14-positive monocyte,0.9995553579368608,1.0,-0.0004446420631392112
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,1,"CD16-negative, CD56-bright natural killer cell, human",0.9226519337016574,0.9036251105216623,0.019026823179995156
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,2,"CD16-positive, CD56-dim natural killer cell, human",0.9804388501445824,0.9771986970684039,0.0032401530761785313
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,3,"central memory CD4-positive, alpha-beta T cell",0.8122326775021386,0.8385941347660623,-0.026361457263923693
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,4,"effector CD8-positive, alpha-beta T cell",0.9168399168399168,0.9320192064695476,-0.015179289629630777
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,5,"effector memory CD8-positive, alpha-beta T cell",0.7565308254963428,0.7995712754555199,-0.04304044995917711
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,6,gamma-delta T cell,0.7807196198234895,0.8360128617363344,-0.055293241912844904
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,7,mucosal invariant T cell,0.7770700636942676,0.8615560640732265,-0.08448600037895893
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8581730769230769,0.8892122976168819,-0.031039220693805047
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8779931584948689,0.92157394843962,-0.04358078994475112
gcn_pca_knn_k24_unweighted_seed73,gcn,pca_knn_k24_unweighted,73,11,platelet,0.9040697674418605,0.8903043170559094,0.013765450385951117
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,1,"CD16-negative, CD56-bright natural killer cell, human",0.9212233549582948,0.9050576752440106,0.016165679714284176
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,2,"CD16-positive, CD56-dim natural killer cell, human",0.9789616559212758,0.9775415738042174,0.0014200821170584632
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,3,"central memory CD4-positive, alpha-beta T cell",0.8145610278372591,0.8352473498233216,-0.02068632198606246
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,4,"effector CD8-positive, alpha-beta T cell",0.9161661008096109,0.9247089262613195,-0.008542825451708591
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,5,"effector memory CD8-positive, alpha-beta T cell",0.7585481325618095,0.7985648385443362,-0.04001670598252671
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,6,gamma-delta T cell,0.7853260869565217,0.8324468085106383,-0.04712072155411662
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,7,mucosal invariant T cell,0.7858032378580324,0.8565072302558399,-0.07070399239780745
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8629476584022039,0.887667216419278,-0.02471955801707415
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8887627695800226,0.917774762550882,-0.029011992970859324
gcn_pca_knn_k50_unweighted_seed101,gcn,pca_knn_k50_unweighted,101,11,platelet,0.9059080962800875,0.8958630527817404,0.010045043498347117
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,1,"CD16-negative, CD56-bright natural killer cell, human",0.9263746505125815,0.9136690647482014,0.012705585764380078
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,2,"CD16-positive, CD56-dim natural killer cell, human",0.9801526717557252,0.9781569965870307,0.0019956751686944774
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,3,"central memory CD4-positive, alpha-beta T cell",0.815625670744795,0.8402793421941879,-0.0246536714493929
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,4,"effector CD8-positive, alpha-beta T cell",0.9117107676185486,0.9284619315278487,-0.016751163909300093
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,5,"effector memory CD8-positive, alpha-beta T cell",0.7561615102254851,0.7904,-0.034238489774514935
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,6,gamma-delta T cell,0.7898699520876112,0.8323699421965318,-0.04249999010892058
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,7,mucosal invariant T cell,0.7967980295566502,0.8579577866514546,-0.06115975709480437
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8624957029907184,0.8911355840404405,-0.028639881049722038
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8887630908576281,0.9251626898047722,-0.036399598947144174
gcn_pca_knn_k50_unweighted_seed17,gcn,pca_knn_k50_unweighted,17,11,platelet,0.9100219458668617,0.8931351733899504,0.016886772476911283
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,0,CD14-positive monocyte,0.9995553579368608,0.9997777283840854,-0.00022237044722461796
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,1,"CD16-negative, CD56-bright natural killer cell, human",0.924791086350975,0.9084444444444445,0.016346641906530457
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,2,"CD16-positive, CD56-dim natural killer cell, human",0.9803122878479293,0.977039067854695,0.0032732199932343775
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,3,"central memory CD4-positive, alpha-beta T cell",0.8168772756478904,0.8331846565566459,-0.016307380908755498
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,4,"effector CD8-positive, alpha-beta T cell",0.9138968856320335,0.9183726353977715,-0.004475749765737946
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,5,"effector memory CD8-positive, alpha-beta T cell",0.7595599790466213,0.7987711213517665,-0.03921114230514522
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,6,gamma-delta T cell,0.787305874409183,0.8303341902313625,-0.043028315822179475
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,7,mucosal invariant T cell,0.7803970223325062,0.8515842134519177,-0.07118719111941152
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.862860100051751,0.887509130752374,-0.024649030700623076
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8894557823129252,0.9209225700164745,-0.03146678770354927
gcn_pca_knn_k50_unweighted_seed42,gcn,pca_knn_k50_unweighted,42,11,platelet,0.9078947368421053,0.8882642304989459,0.019630506343159437
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,1,"CD16-negative, CD56-bright natural killer cell, human",0.9263746505125815,0.8858603066439523,0.04051434386862918
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,2,"CD16-positive, CD56-dim natural killer cell, human",0.9804985585891131,0.9713496720745599,0.009148886514553145
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,3,"central memory CD4-positive, alpha-beta T cell",0.8149892933618844,0.8308177517458887,-0.015828458384004263
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,4,"effector CD8-positive, alpha-beta T cell",0.9138066544406602,0.9203539823008849,-0.0065473278602247165
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,5,"effector memory CD8-positive, alpha-beta T cell",0.7576862949452841,0.7983665135273098,-0.04068021858202575
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,6,gamma-delta T cell,0.7864406779661017,0.8297734627831715,-0.043332784817069814
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,7,mucosal invariant T cell,0.7825,0.8688340807174888,-0.08633408071748883
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,8,naive B cell,1.0,0.9992673992673993,0.00073260073260073
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.8620630273807474,0.8924634014097235,-0.030400374028976107
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8898978433598184,0.9227000544365814,-0.032802211076763066
gcn_pca_knn_k50_unweighted_seed7,gcn,pca_knn_k50_unweighted,7,11,platelet,0.9052478134110787,0.8933143669985776,0.011933446412501159
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,0,CD14-positive monocyte,0.9995553579368608,1.0,-0.0004446420631392112
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,1,"CD16-negative, CD56-bright natural killer cell, human",0.922077922077922,0.9036251105216623,0.018452811556259774
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,2,"CD16-positive, CD56-dim natural killer cell, human",0.9792939579090292,0.9771986970684039,0.0020952608406252793
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,3,"central memory CD4-positive, alpha-beta T cell",0.8159931212381771,0.8385941347660623,-0.022601013527885128
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,4,"effector CD8-positive, alpha-beta T cell",0.9141361256544502,0.9320192064695476,-0.017883080815097374
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,5,"effector memory CD8-positive, alpha-beta T cell",0.7511737089201878,0.7995712754555199,-0.048397566535332115
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,6,gamma-delta T cell,0.7896174863387978,0.8360128617363344,-0.046395375397536576
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,7,mucosal invariant T cell,0.7863354037267081,0.8615560640732265,-0.07522066034651842
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,8,naive B cell,1.0,1.0,0.0
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,9,"naive thymus-derived CD4-positive, alpha-beta T cell",0.864065990720055,0.8892122976168819,-0.025146306896826953
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,10,"naive thymus-derived CD8-positive, alpha-beta T cell",0.8881969997169544,0.92157394843962,-0.03337694872266561
gcn_pca_knn_k50_unweighted_seed73,gcn,pca_knn_k50_unweighted,73,11,platelet,0.9072315558802045,0.8903043170559094,0.016927238824295143
graphsage_bbknn_kperbatch2_donors12_seed101,graphsage,bbknn_kperbatch2_donors12,101,0,CD14-positive monocyte,0.9995553579368608,0.9997778271495223,-0.00022246921266155795
graphsage_bbknn_kperbatch2_donors12_seed101,graphsage,bbknn_kperbatch2_donors12,101,1,"CD16-negative, CD56-bright natural killer cell, human",0.9225159525979946,0.9050576752440106,0.017458277353983975
